ID_OBS;FECHA;TRMax;TRMin
8175;08/06/2018;26,1;14,8
8175;09/06/2018;26,89;17,6
8175;10/06/2018;27,7;17,79
8175;11/06/2018;30,29;19,1
8175;12/06/2018;28,5;17,79
8175;13/06/2018;30,79;18
8175;14/06/2018;31,6;16,79
8175;15/06/2018;28,5;14,6
8175;16/06/2018;27,7;16,6
8175;17/06/2018;30,89;16,89
8175;18/06/2018;31,29;15,89
8175;19/06/2018;30,39;17,5
8175;20/06/2018;30,7;17,5
8175;21/06/2018;31,29;17,39
8175;22/06/2018;32,4;20
8175;23/06/2018;29,39;21,2
8175;24/06/2018;28,7;20,5
8175;25/06/2018;28,89;20,2
8175;26/06/2018;29,6;20,6
8175;27/06/2018;30;20,89
8175;28/06/2018;31,5;22,2
8175;29/06/2018;29,89;22
8175;30/06/2018;30,6;19,1
8175;01/08/2018;35,4;21,1
8175;02/08/2018;35,29;22,29
8175;03/08/2018;35,2;23
8175;04/08/2018;39,79;24,39
8175;05/08/2018;38,29;25,29
8175;06/08/2018;34,5;23,2
8175;07/08/2018;33,59;25,2
8175;08/08/2018;32,9;25,7
8175;09/08/2018;32,5;21
8175;10/08/2018;29,79;20,6
8175;11/08/2018;30,1;21,2
8175;12/08/2018;32;24,7
8175;13/08/2018;32,79;21,2
8175;14/08/2018;32,4;20,5
8175;15/08/2018;31,2;19,29
8175;16/08/2018;31,29;23
8175;17/08/2018;32;19,1
8175;18/08/2018;29,2;18,1
8175;19/08/2018;32,29;18,6
8175;20/08/2018;34,9;18,7
8175;21/08/2018;32,29;21,1
8175;22/08/2018;31,5;19,89
8175;23/08/2018;31,5;21,79
8175;24/08/2018;34,2;20,39
8175;25/08/2018;30,1;17,89
8175;26/08/2018;28,39;18,2
8175;27/08/2018;29,89;21,2
8175;28/08/2018;30,2;22,2
8175;29/08/2018;30,7;20,6
8175;30/08/2018;30,2;22,1
8175;31/08/2018;27,89;21,89
8175;01/09/2018;29,6;21,1
8175;02/09/2018;29,29;22,7
8175;05/09/2018;29,5;19,7
8175;07/09/2018;27,89;19,1
8175;09/09/2018;29,2;20,39
8175;10/09/2018;28,39;19,29
8175;11/09/2018;29,29;18,89
8175;12/09/2018;29,29;19,5
8175;13/09/2018;29,39;18,7
8175;14/09/2018;29,39;16,6
8175;15/09/2018;27;20,2
8175;16/09/2018;28,2;20
8175;17/09/2018;40,79;3,59
8175;18/09/2018;26,5;19,6
8175;20/09/2018;29,2;18,6
8175;21/09/2018;30,2;17,7
8175;22/09/2018;29,89;19,89
8175;23/09/2018;30;19,29
8175;24/09/2018;32,09;19,6
8175;25/09/2018;25,7;14,8
8175;26/09/2018;26,2;18,6
8175;27/09/2018;25,2;14
8175;28/09/2018;28,39;14,1
8175;29/09/2018;30,2;14,6
8175;30/09/2018;27,1;17,6
8181;01/07/2017;25,2;18,39
8181;02/07/2017;26,5;18,1
8181;03/07/2017;27,39;18,6
8181;04/07/2017;27,5;19,79
8181;05/07/2017;28;19,2
8181;06/07/2017;29,7;21,7
8181;07/07/2017;29,1;22,6
8181;08/07/2017;29,1;24,29
8181;09/07/2017;29,7;22,6
8181;10/07/2017;29;22,29
8181;11/07/2017;28,6;24,5
8181;12/07/2017;29,79;22,79
8181;13/07/2017;29,39;23,7
8181;14/07/2017;29,39;25,1
8181;15/07/2017;30,39;24,29
8181;16/07/2017;29,89;24,2
8181;17/07/2017;29,5;23,7
8181;18/07/2017;30,1;23
8181;19/07/2017;30,1;23,29
8181;20/07/2017;29,39;25,2
8181;21/07/2017;30,1;23,1
8181;22/07/2017;29,7;22,29
8181;23/07/2017;28,7;19,89
8181;24/07/2017;29,5;20,6
8181;25/07/2017;28;22
8181;26/07/2017;27,6;21,1
8181;27/07/2017;29,5;20,6
8181;28/07/2017;29,89;23,7
8181;29/07/2017;29,6;22,39
8181;30/07/2017;31;22,79
8181;31/07/2017;29,7;25,1
8181;01/08/2017;29,7;25,79
8181;02/08/2017;32,29;24,39
8181;03/08/2017;34,29;25,6
8181;04/08/2017;33;24,89
8181;05/08/2017;33,4;26,1
8181;06/08/2017;31,29;26
8181;07/08/2017;30,79;24
8181;08/08/2017;30,2;23,6
8181;09/08/2017;27;18,39
8181;10/08/2017;26,89;17,1
8181;11/08/2017;26,1;18,39
8181;12/08/2017;27,39;20,1
8181;13/08/2017;28,5;20
8181;14/08/2017;28,7;20,79
8181;15/08/2017;28,7;20,79
8181;16/08/2017;28,7;24,29
8181;17/08/2017;30,2;23,1
8181;18/08/2017;30,2;23,29
8181;19/08/2017;28,79;25
8181;20/08/2017;28,2;23,89
8181;21/08/2017;29,79;22,1
8181;22/08/2017;29,6;22,6
8181;23/08/2017;29,7;21,79
8181;24/08/2017;30,5;22,79
8181;25/08/2017;30,29;21,5
8181;26/08/2017;29,89;23,6
8181;27/08/2017;29,29;24
8181;28/08/2017;31;23,6
8181;29/08/2017;31,29;24,5
8181;30/08/2017;28;23
8181;31/08/2017;24,1;20,5
8181;01/09/2017;26;20,1
8181;02/09/2017;26,7;17,5
8181;03/09/2017;26,79;18,29
8181;04/09/2017;27,6;20,79
8181;05/09/2017;28,5;20,29
8181;06/09/2017;28,79;22,6
8181;07/09/2017;26;19,5
8181;08/09/2017;26,39;19
8181;09/09/2017;27;17,2
8181;10/09/2017;29,1;14,3
8181;11/09/2017;26,79;18
8181;12/09/2017;23,89;19,6
8181;13/09/2017;27,29;18,39
8181;14/09/2017;27,5;18,7
8181;15/09/2017;18,89;13,6
8181;16/09/2017;21,79;12
8181;17/09/2017;23,7;12,1
8181;18/09/2017;22;18,29
8181;19/09/2017;23,5;16,2
8181;20/09/2017;24,5;15,1
8181;21/09/2017;26,2;16,5
8181;22/09/2017;24,7;18,5
8181;23/09/2017;25,39;17,2
8181;24/09/2017;26;18,6
8181;25/09/2017;26;18,6
8181;26/09/2017;25,1;17,79
8181;27/09/2017;25,2;17,1
8181;28/09/2017;25,5;18
8181;29/09/2017;25,1;17,6
8181;30/09/2017;24,2;17,29
8181;01/10/2017;21,6;18,39
8181;02/10/2017;25;19,1
8181;03/10/2017;25,5;19,5
8181;04/10/2017;33,59;1,89
8181;05/10/2017;25,5;18,7
8181;06/10/2017;26;19,29
8181;07/10/2017;22,79;16,6
8181;08/10/2017;24,29;14,5
8181;09/10/2017;24,5;15,19
8181;10/10/2017;25,1;17
8181;11/10/2017;25,1;17,39
8181;12/10/2017;25,5;17,89
8181;13/10/2017;25,29;18,2
8181;14/10/2017;24,89;18,79
8181;15/10/2017;25;17,2
8181;16/10/2017;25,1;17,7
8181;17/10/2017;24,79;16,29
8181;18/10/2017;24,29;16,1
8181;19/10/2017;20,29;15,6
8181;20/10/2017;23,29;16,39
8181;21/10/2017;24,1;15
8181;22/10/2017;22,5;15,8
8181;23/10/2017;21,29;13,1
8181;24/10/2017;22,79;12,69
8181;25/10/2017;23,29;13,8
8181;26/10/2017;23,5;15
8181;27/10/2017;24,79;15,5
8181;28/10/2017;23,2;15
8181;29/10/2017;24,39;13,19
8181;30/10/2017;21,29;12,39
8181;31/10/2017;19,6;12,8
8181;01/11/2017;20,89;10,89
8181;02/11/2017;22,6;15
8181;03/11/2017;22,2;14,19
8181;04/11/2017;23,2;15,6
8181;05/11/2017;21,2;12,69
8181;06/11/2017;18,2;9,69
8181;07/11/2017;17,2;6,19
8181;08/11/2017;15,5;6
8181;09/11/2017;17;6,5
8181;10/11/2017;17,2;6,09
8181;11/11/2017;17,2;8,8
8181;12/11/2017;20,2;10,69
8181;13/11/2017;18;9,39
8181;14/11/2017;17,39;6,69
8181;15/11/2017;17,2;4,69
8181;16/11/2017;17,79;5,3
8181;17/11/2017;19,2;6,09
8181;18/11/2017;20,2;7,5
8181;19/11/2017;18,29;7,19
8181;20/11/2017;19,2;6,59
8181;21/11/2017;19,89;7,59
8181;22/11/2017;19,2;7,3
8181;23/11/2017;19,39;9,6
8181;24/11/2017;21;10
8181;25/11/2017;17,6;9,8
8181;26/11/2017;15,8;7,09
8181;27/11/2017;14,5;4,9
8181;28/11/2017;16,6;5,09
8181;29/11/2017;14,3;4,4
8181;30/11/2017;14,6;3,59
8181;01/12/2017;8,6;2,7
8181;02/12/2017;11,6;1,89
8181;03/12/2017;13,5;3,2
8181;04/12/2017;15,1;1,89
8181;05/12/2017;14;2,7
8181;06/12/2017;15,1;2,5
8181;07/12/2017;15,3;4,19
8181;08/12/2017;12,1;5,59
8181;09/12/2017;13;5,09
8181;10/12/2017;18,2;8,19
8181;11/12/2017;17;8,5
8181;12/12/2017;12;5,9
8181;13/12/2017;14,1;3,29
8181;15/12/2017;17,2;8,89
8181;16/12/2017;14,89;5,59
8181;17/12/2017;15,3;4,09
8181;18/12/2017;10;4,5
8181;19/12/2017;12,69;2,79
8181;20/12/2017;13,39;3,59
8181;21/12/2017;16,2;7,4
8181;22/12/2017;16,1;7,19
8181;23/12/2017;14,89;6,4
8181;24/12/2017;15,19;4,5
8181;25/12/2017;16,1;5,9
8181;26/12/2017;15,3;6,19
8181;27/12/2017;14,69;7,69
8181;28/12/2017;13,6;4,4
8181;29/12/2017;16;4,59
8181;30/12/2017;21,89;8,3
8181;31/12/2017;18,29;7,69
8181;01/01/2018;16,6;9,69
8181;02/01/2018;18,89;8,3
8181;03/01/2018;22,89;10,6
8181;04/01/2018;23,5;14,69
8181;05/01/2018;20;11,69
8181;06/01/2018;16;7,5
8181;07/01/2018;15,89;7,5
8181;08/01/2018;13,89;5,5
8181;09/01/2018;14,6;4,59
8181;10/01/2018;14,89;6,4
8181;11/01/2018;14,3;8,3
8181;12/01/2018;13,3;5
8181;13/01/2018;14;2,79
8181;14/01/2018;12,5;7
8181;15/01/2018;13,8;4,8
8181;16/01/2018;18,7;8
8181;17/01/2018;18,1;11,89
8181;18/01/2018;15,1;6,4
8181;19/01/2018;13,6;5,69
8181;20/01/2018;16,5;5,9
8181;21/01/2018;23,79;15
8181;22/01/2018;21,5;12,39
8181;23/01/2018;18,2;9,39
8181;24/01/2018;16,89;7,4
8181;25/01/2018;14,69;9,8
8181;26/01/2018;13,89;6,9
8181;27/01/2018;13,19;6,19
8181;28/01/2018;15,69;8,19
8181;29/01/2018;16,5;6,69
8181;30/01/2018;15,19;6,09
8181;31/01/2018;14,69;4,69
8181;01/02/2018;11,5;5,8
8181;02/02/2018;12,19;5
8181;03/02/2018;12,89;3,59
8181;04/02/2018;10,6;6,59
8181;05/02/2018;10,39;6,4
8181;06/02/2018;11,19;7,4
8181;07/02/2018;11,69;3,59
8181;08/02/2018;8,89;2,4
8181;09/02/2018;10,3;0,6
8181;10/02/2018;13,5;2,79
8181;11/02/2018;14,8;2,4
8181;12/02/2018;12,6;3,2
8181;13/02/2018;11,8;1,5
8181;14/02/2018;11,8;4,09
8181;15/02/2018;17;6,8
8181;16/02/2018;16,1;10,1
8181;17/02/2018;15,69;8,6
8181;18/02/2018;15,19;7
8181;19/02/2018;13,5;6,69
8181;20/02/2018;15,39;9,6
8181;21/02/2018;14,69;5,59
8181;22/02/2018;11;2,29
8181;23/02/2018;11;4,69
8181;24/02/2018;12,6;2,29
8181;25/02/2018;15,3;4,8
8181;26/02/2018;11,89;4,09
8181;27/02/2018;5,09;1,7
8181;28/02/2018;6,9;0,69
8181;01/03/2018;15,3;6,8
8181;02/03/2018;15,3;10,1
8181;03/03/2018;19,89;9,1
8181;04/03/2018;16,2;9,1
8181;05/03/2018;16,79;8,1
8181;06/03/2018;17,7;8,89
8181;07/03/2018;17,6;6,4
8181;08/03/2018;15,39;7,19
8181;09/03/2018;16;7,4
8181;10/03/2018;18,2;11,39
8181;11/03/2018;17,89;10,8
8181;12/03/2018;20,5;11,3
8181;13/03/2018;16,6;8,3
8181;14/03/2018;15,89;7,69
8181;15/03/2018;19,7;12,19
8181;16/03/2018;17,7;9,19
8181;17/03/2018;15,39;7,5
8181;18/03/2018;15;5,4
8181;19/03/2018;15,69;6,3
8181;20/03/2018;13,89;2,59
8181;21/03/2018;14,89;4,09
8181;22/03/2018;17,5;3,59
8181;23/03/2018;17,1;6,59
8181;24/03/2018;10;7,09
8181;25/03/2018;14;8,39
8181;26/03/2018;17,5;6,59
8181;27/03/2018;16,1;7,69
8181;28/03/2018;19,7;11,3
8181;29/03/2018;17,1;11,69
8181;30/03/2018;19,29;10,39
8181;31/03/2018;18,6;10,1
8181;01/04/2018;17;7,5
8181;02/04/2018;18,6;8,39
8181;03/04/2018;16,89;11,69
8181;04/04/2018;23,5;12,6
8181;05/04/2018;19,5;11,3
8181;06/04/2018;17,39;9,5
8181;07/04/2018;17,79;13,6
8181;08/04/2018;15,6;12,39
8181;09/04/2018;17,2;9,69
8181;10/04/2018;16,79;7,3
8181;11/04/2018;15,69;9,8
8181;12/04/2018;16,79;8,1
8181;13/04/2018;16,29;10,6
8181;14/04/2018;15;12,8
8181;15/04/2018;19,2;13
8181;16/04/2018;17,1;12,1
8181;17/04/2018;22,6;11
8181;18/04/2018;23,5;14
8181;19/04/2018;22,1;13,8
8181;20/04/2018;21;12,69
8181;21/04/2018;23;13,1
8181;22/04/2018;22,5;14,39
8181;23/04/2018;23,39;14,69
8181;24/04/2018;24,79;15,19
8181;25/04/2018;25,5;15,5
8181;26/04/2018;21,39;15,39
8181;27/04/2018;22,6;14,69
8181;28/04/2018;21,1;15,8
8181;29/04/2018;20,1;12,8
8181;30/04/2018;19,39;10
8181;01/05/2018;16,79;9,3
8181;02/05/2018;19,1;7,19
8181;03/05/2018;23,6;11,6
8181;04/05/2018;17,6;13,1
8181;05/05/2018;21,29;14,69
8181;06/05/2018;22,5;14,69
8181;07/05/2018;22,79;15,69
8181;08/05/2018;21,6;15,3
8181;09/05/2018;21,89;14,69
8181;10/05/2018;20,89;16
8181;11/05/2018;21,1;14,3
8181;12/05/2018;20,6;15,39
8181;13/05/2018;19,79;10,1
8181;14/05/2018;19,6;10,5
8181;15/05/2018;23,29;11
8181;16/05/2018;22,2;13,5
8181;17/05/2018;23,5;15,39
8181;18/05/2018;21,79;16,79
8181;19/05/2018;24,1;15
8181;20/05/2018;24,29;16,6
8181;21/05/2018;21,79;15,6
8181;22/05/2018;22,6;16,7
8181;23/05/2018;23;15,89
8181;24/05/2018;24,6;17,29
8181;25/05/2018;25,2;17,29
8181;26/05/2018;23,6;18,7
8181;27/05/2018;24,2;19,79
8181;28/05/2018;23,6;19,6
8181;29/05/2018;23,79;19,5
8181;30/05/2018;23,5;18,7
8181;31/05/2018;23,79;16,2
8181;01/06/2018;24,39;18,29
8181;02/06/2018;24,1;18,29
8181;03/06/2018;21,1;16,7
8181;04/06/2018;23;15,3
8181;05/06/2018;23,89;17,6
8181;07/06/2018;24,2;16,89
8181;08/06/2018;24,1;16,39
8181;09/06/2018;26;18
8181;10/06/2018;28,5;19,7
8181;11/06/2018;27;20,6
8181;12/06/2018;28,6;20,79
8181;13/06/2018;31,29;18,2
8181;14/06/2018;25;18,39
8181;15/06/2018;26;17,6
8181;16/06/2018;25,1;18,39
8181;17/06/2018;25,79;19,6
8181;18/06/2018;26,29;19
8181;19/06/2018;27,6;19,39
8181;20/06/2018;28,1;20,79
8181;21/06/2018;28,6;20,7
8181;22/06/2018;28,7;23,2
8181;23/06/2018;25,7;21,7
8181;24/06/2018;27,1;21,1
8181;25/06/2018;27,2;22
8181;26/06/2018;27,29;22,89
8181;27/06/2018;28,7;21,29
8181;28/06/2018;28,6;22
8181;29/06/2018;27,5;21
8181;30/06/2018;28,1;20,89
8181;01/08/2018;33,9;24,1
8181;02/08/2018;33,7;25,89
8181;03/08/2018;35,09;26,7
8181;04/08/2018;37;27,2
8181;05/08/2018;36,59;27,29
8181;06/08/2018;32,4;25,89
8181;07/08/2018;32,2;26,1
8181;08/08/2018;31,6;26
8181;09/08/2018;32,29;23,7
8181;10/08/2018;28,89;22,29
8181;11/08/2018;28,6;21,79
8181;12/08/2018;30,79;24,29
8181;13/08/2018;30,2;23,7
8181;14/08/2018;28,5;22,39
8181;15/08/2018;29,5;23,5
8181;16/08/2018;30;23,7
8181;17/08/2018;29,79;20,79
8181;18/08/2018;28,7;19,1
8181;19/08/2018;31;21,5
8181;20/08/2018;31,5;22,39
8181;21/08/2018;32,09;23,39
8181;22/08/2018;32,5;23
8181;23/08/2018;30,5;22,89
8181;24/08/2018;30,79;22,39
8181;25/08/2018;26,89;22,5
8181;26/08/2018;27,2;20,79
8181;27/08/2018;29;22,5
8181;28/08/2018;29,79;22,6
8181;29/08/2018;30;23,5
8181;30/08/2018;29,7;22,79
8181;31/08/2018;26,2;21,29
8181;01/09/2018;26,2;22,39
8181;02/09/2018;28;22,5
8181;03/09/2018;28,79;23,29
8181;04/09/2018;28,2;23,2
8181;05/09/2018;27,7;21,2
8181;06/09/2018;27,29;19,29
8181;07/09/2018;27,29;19,2
8181;08/09/2018;28,1;21
8181;09/09/2018;28,29;21,6
8181;10/09/2018;25,79;21,39
8181;11/09/2018;28,89;20,29
8181;12/09/2018;28,1;21,2
8181;13/09/2018;28;19,79
8181;14/09/2018;28,39;21,29
8181;15/09/2018;27,2;22
8181;16/09/2018;27,89;21,2
8181;17/09/2018;27,6;20,89
8181;18/09/2018;26,1;20,29
8181;19/09/2018;27,2;20,29
8181;20/09/2018;29,7;21
8181;21/09/2018;29,1;21
8181;22/09/2018;28,79;22,2
8181;23/09/2018;28,79;21,79
8181;24/09/2018;26,29;22,1
8181;25/09/2018;26;18,29
8181;26/09/2018;25,2;20
8181;27/09/2018;24,1;15,8
8181;28/09/2018;27,1;16,6
8181;29/09/2018;27,5;18,6
8181;30/09/2018;26,79;18,89
8184;01/07/2017;24,29;11,5
8184;02/07/2017;28,79;13,8
8184;03/07/2017;30,6;14
8184;04/07/2017;30,6;16
8184;05/07/2017;30,6;13,39
8184;06/07/2017;33,7;15,19
8184;07/07/2017;35,9;17,89
8184;08/07/2017;30,79;18,2
8184;09/07/2017;29,2;16,7
8184;10/07/2017;31;17,6
8184;11/07/2017;29,7;18,7
8184;12/07/2017;32,59;17,79
8184;13/07/2017;30;19,39
8184;14/07/2017;29,29;20,89
8184;15/07/2017;34,09;17,5
8184;16/07/2017;32,9;17,6
8184;17/07/2017;31,79;17,2
8184;18/07/2017;31,79;20,1
8184;19/07/2017;31,89;21,1
8184;20/07/2017;30,5;19,89
8184;21/07/2017;28,39;17,6
8184;22/07/2017;31,79;17,39
8184;23/07/2017;32;18
8184;24/07/2017;29,39;16,7
8184;25/07/2017;29,5;16,1
8184;26/07/2017;28,6;16,1
8184;27/07/2017;32;16
8184;28/07/2017;31,7;19,2
8184;29/07/2017;32,5;18,2
8184;30/07/2017;34,09;20,1
8184;31/07/2017;36;21,29
8184;01/08/2017;33,7;22
8184;02/08/2017;36,59;19,7
8184;03/08/2017;38,4;21,39
8184;04/08/2017;38,09;20,7
8184;05/08/2017;37,29;21,89
8184;06/08/2017;34,09;21,7
8184;07/08/2017;32,79;20,79
8184;08/08/2017;25,5;16,7
8184;09/08/2017;29,6;14,69
8184;10/08/2017;27;14,89
8184;11/08/2017;25,1;13,89
8184;12/08/2017;28,2;16
8184;13/08/2017;29,1;15,89
8184;14/08/2017;31,89;16,7
8184;15/08/2017;31,29;15,3
8184;16/08/2017;32,29;19
8184;17/08/2017;33,79;18,2
8184;18/08/2017;35,9;18,29
8184;19/08/2017;30,1;20
8184;20/08/2017;31,1;19,39
8184;21/08/2017;33,09;15,1
8184;22/08/2017;31,79;15,3
8184;23/08/2017;32,59;19,29
8184;24/08/2017;33,9;18,7
8184;25/08/2017;33,59;16,39
8184;26/08/2017;32,5;19,2
8184;27/08/2017;34,09;21,1
8184;28/08/2017;36,5;19,29
8184;29/08/2017;37,2;20,5
8184;30/08/2017;33,59;19,79
8184;31/08/2017;23;15,8
8184;01/09/2017;25,6;14,69
8184;02/09/2017;27,6;13,8
8184;03/09/2017;25,29;15,89
8184;04/09/2017;30,39;17,6
8184;05/09/2017;33;15,3
8184;06/09/2017;26;19,5
8184;07/09/2017;27,2;16,2
8184;08/09/2017;26,29;16,2
8184;09/09/2017;23;13,6
8184;10/09/2017;24,7;10,5
8184;11/09/2017;27,1;11,69
8184;12/09/2017;23,79;16,6
8184;13/09/2017;28,89;13,39
8184;14/09/2017;26,89;14,5
8184;15/09/2017;15,69;10,69
8184;16/09/2017;21,29;6,9
8184;17/09/2017;26;8
8184;18/09/2017;19,79;11,39
8184;19/09/2017;22,79;10,8
8184;20/09/2017;24,2;10,3
8184;21/09/2017;25,79;10,1
8184;22/09/2017;27,1;12,39
8184;23/09/2017;25,5;12,89
8184;24/09/2017;28,7;13,89
8184;25/09/2017;26,89;14,19
8184;26/09/2017;23,7;13,8
8184;27/09/2017;25,39;13,8
8184;28/09/2017;26,39;12,6
8184;29/09/2017;26,5;13,8
8184;30/09/2017;24,6;13,6
8184;01/10/2017;21,6;15,19
8184;02/10/2017;25,5;16,5
8184;03/10/2017;27,89;16,5
8184;04/10/2017;25,2;15,39
8184;05/10/2017;29,39;12,8
8184;06/10/2017;27,7;13,3
8184;07/10/2017;24,1;10
8184;08/10/2017;26,2;7,3
8184;09/10/2017;26;9
8184;10/10/2017;25,7;13,1
8184;11/10/2017;28;10,5
8184;12/10/2017;25,79;12,1
